bmdm_tpm	host_id	host_name
161.8250251	Q3UEB3	Puf60
161.6428444	Q8R1E7	Tmem234
161.5973757	Q9QVP9	Ptk2b
161.5667345	P17047	Lamp2
161.5098425	Q8BQH4	Ubald2
161.3452266	Q9Z2V9	Ccni
160.8961357	P04184	Tk1
160.8398254	Q9DAU1	Cnpy3
160.7042459	Q9D8U8	Snx5
160.3942076	P09602	Hmgn2
160.3444592	Q8VBZ3	Clptm1
160.3168918	Q9Z148	Ehmt2
160.1498292	Q8K183	Pdxk
159.8840006	Q8K2B3	Sdha
159.7973699	Q8BH51	Cox14
159.7407612	P08103	Hck
159.6834503	P24270	Cat
159.6599343	P09055	Itgb1
159.2692952	Q8R3L2	Tcf25
159.1305093	Q8BPX9	Slc15a3
158.9656211	P23780	Glb1
158.8686731	Q8C255	Dpep2
158.824833	Q9CQV8	Ywhab
158.6409473	P35550	Fbl
158.5838475	Q8R143	Pttg1ip
158.4161766	Q63932	Map2k2
158.3874134	Q9R062	Gyg
158.0100949	Q8BK67	Rcc2
157.9433374	Q8K482	Emilin2
157.8542775	Q9DCL2	Fam96a
157.7777083	P55065	Pltp
157.5239182	P26151	Fcgr1
157.269027	Q8BMZ5	Tsen34
157.0586834	Q9CQL4	Mrpl20
156.8501327	Q8BH43	Wasf2
156.831088	Q9D1E6	Tbcb
156.7717512	Q9CQJ1	Higd2a
156.7006648	Q9D1L9	Lamtor5
156.4628773	Q9D8S4	Rexo2
156.2319866	Q8C1E7	Tmem120a
156.2312736	Q9CQG6	Tmem147
156.1762193	Q62393	Tpd52
156.0723335	P62482	Kcnab2
156.0471812	Q9CPU4	Mgst3
155.9106162	P17439	Gba
155.9083421	Q62418	Dbnl
155.7807982	Q91ZN5	Slc35b2
155.7013358	O09010	Lfng
155.4579028	Q9CQM5	Txndc17
155.3139911	Q9DC69	Ndufa9
155.1876882	Q9QXT0	Cnpy2
155.0016555	Q9Z1W5	Serp1
154.9445334	Q9D176	Susd3
154.3697198	Q6P3A9	Arl11
154.2582397	Q7TPR4	Actn1
153.8166612	Q9Z0G0	Gipc1
153.8048887	P00493	Hprt
153.7959893	Q8BZQ7	Anapc2
153.7917336	O54782	Man2b2
153.7503794	Q921Y4	Mfsd5
153.4754553	Q62318	Trim28
153.3820868	P49718	Mcm5
153.2876749	Q64433	Hspe1
153.0553144	Q9CWK8	Snx2
152.9620944	P48962	Slc25a4
152.9372133	P52633	Stat6
152.868938	P61237	Ypel3
152.7335456	Q91WB7	Ubtd1
152.6503294	Q9JJ94	Ssna1
152.4506528	Q9QZU9	Ube2l6
152.4271502	O35387	Hax1
152.3267285	P05132	Prkaca
151.9019217	Q9EQK5	Mvp
151.8492872	Q9CQE8	2700060E02Rik
151.4356829	O88545	Cops6
151.3229892	Q00612	G6pdx
151.1781118	Q7TMF3	Ndufa12
151.1078303	P11928	Oas1a
150.9200057	Q9QY93	Dctpp1
150.8182715	Q9D7S7	Rpl22l1
150.8087249	Q9ES52	Inpp5d
150.7375854	P48025	Syk
150.6660072	Q9CZU6	Cs
150.6578961	Q6P3B9	Rbfa
150.3816216	Q9CWP8	Pold4
150.3083595	Q8BVP5	Csnk1g2
150.1454279	P34022	Ranbp1
150.1025731	Q3UI43	Babam1
149.1579819	Q9Z2X1	Hnrnpf
149.1473231	Q9D7J6	Dnase1l1
149.1286411	Q60644	Nr1h2
148.5593432	P24369	Ppib
148.533475	Q03958	Pfdn6
148.2264835	Q7TSI3	Ppp6r1
147.9712016	Q78XR0	Trappc6a
147.888784	O70145	Ncf2
147.6894025	Q920E5	Fdps
147.5044934	Q8JZV7	Amdhd2
147.4647808	P18653	Rps6ka1
147.2683428	Q9DCT2	Ndufs3
147.1425126	Q99N20	Brms1
146.9207183	Q8R3D1	Tbc1d13
146.7724409	O89023	Tpp1
146.7673775	Q8K3J1	Ndufs8
146.4999415	Q9EQ06	Hsd17b11
146.4138302	Q8C0Z1	Itfg3
146.3923237	P57759	Erp29
146.1186778	P02798	Mt2
145.5201496	P97304	Polr1d
145.4768914	P61166	Tmem258
145.427819	Q3UND0	Skap2
145.4068088	Q9QYB1	Clic4
145.2111326	Q8VDV3	Rab3il1
145.036906	Q3UBG2	Pid1
144.7634379	P38060	Hmgcl
144.4460272	Q3TP92	Ctdnep1
144.2719158	O35682	Myadm
144.2041696	Q8BSP2	Ncaph2
143.7524566	Q6PD26	Pigs
143.7332515	P28867	Prkcd
143.4573595	Q9CQU3	Rer1
143.450426	Q60634	Flot2
143.4415136	Q8JZU2	Slc25a1
143.0141592	Q8BSU2	Cxcl16
142.9010267	Q91WZ8	Dtnbp1
142.4679313	Q8BJU0	Sgta
142.386298	E9Q137	Tex264
142.1184829	Q91WE4	BC031181
142.1131883	Q8R1B4	Eif3c
141.9390908	Q00519	Xdh
141.7387466	P60003	Elof1
141.6343265	Q8QZY9	Sf3b4
141.5819008	Q3U497	Cd300lb
141.5316957	Q922Q8	Lrrc59
141.4253411	Q64324	Stxbp2
141.3735235	Q99MU1	Tpra1
141.2498435	O35216	Cenpa
141.205709	P0CG50	Ubc
141.1061021	P58058	Nadk
140.9683246	Q5RL79	Krtcap2
140.7863303	P39054	Dnm2
140.7464779	Q9WVK4	Ehd1
140.7389539	Q9JHU9	Isyna1
140.7287325	P26952	Il3ra
140.5525969	O88587	Comt
140.2740196	Q3UMT1	Ppp1r12c
139.8804569	Q8BGQ1	Vipas39
139.8399004	Q9QWR8	Naga
139.7272093	Q99020	Hnrnpab
139.6934522	P54923	Adprh
139.6306312	P62878	Rbx1
139.5423729	P34960	Mmp12
139.2819233	Q64281	Lilrb4
139.2657109	Q8VIK2	Mpv17l2
139.0086471	O08734	Bak1
138.619697	Q9CQ60	Pgls
138.5328977	P61079	Ube2d3
138.4873526	Q91X21	2510039O18Rik
138.3772164	Q9D958	Spcs1
138.3103742	O89103	Cd93
138.0249914	P17225	Ptbp1
137.9704778	Q3UGS4	Fam195b
137.621886	Q9QY33	Tspan3
137.3253942	Q9R0Q3	Tmed2
136.824339	Q9DBS2	Tprgl
136.8175315	Q78IS1	Tmed3
136.7201605	P53996	Cnbp
136.2171001	Q99PL5	Rrbp1
135.5986576	Q9DBG5	Plin3
135.4819051	Q9JHS9	Cwc15
135.3940364	O55013	Trappc3
135.1603575	Q6W8Q3	Pcp4l1
134.9604086	P63087	Ppp1cc
134.953737	P56399	Usp5
134.8461976	P27808	Mgat1
134.6044875	Q9WTZ1	Rnf7
134.4300284	Q9DBH5	Lman2
134.3969737	Q9D773	Mrpl2
134.3962144	O35226	Psmd4
134.3737586	Q8BHL7	Cdc42se1
133.8735001	Q61093	Cybb
133.5811685	Q9CX84	Rgs19
133.4201694	Q6NXN1	Szrd1
133.3893997	P35564	Canx
133.2247484	Q8K4Q7	Cerk
133.1656445	P15864	Hist1h1c
133.0165367	Q99MS8	Tpgs1
133.0152947	Q9R1P4	Psma1
133.0146327	P23949	Zfp36l2
133.0098662	Q9CR68	Uqcrfs1
132.7436066	Q5NCF2	Trappc1
132.7184878	Q3U1Z5	Gpsm3
132.5598418	O35114	Scarb2
132.3941286	Q91YQ5	Rpn1
132.3396142	P60840	Ensa
131.9148734	Q7TQI3	Otub1
131.7439835	A0A0B4J1G0	Fcgr4
131.7120508	Q61545	Ewsr1
131.7025502	Q9CQF9	Pcyox1
131.4403027	O09110	Map2k3
131.3685003	O35426	Xbp1
131.1582278	Q9ESD6	Cmtm7
131.1467581	Q9CPY4	Cdk2ap2
131.0777675	P70387	Hfe
130.89363	Q9CR09	Ufc1
130.7776452	Q8BK30	Ndufv3
130.6513133	P50580	Pa2g4
130.6171331	Q99LE1	Rilpl2
130.5693083	Q9JJ28	Flii
130.3374725	Q9WVA3	Bub3
130.3160461	P18608	Hmgn1
130.2692194	Q9QZ08	Nagk
130.108325	Q99LQ7	Tmem189
130.1032161	P97493	Txn2
129.65265	Q62419	Sh3gl1
129.5095406	O08788	Dctn1
129.4660979	Q9R059	Fhl3
129.4618429	Q9EPV8	Ubl5
129.4271333	P61021	Rab5b
129.235572	Q9Z1G3	Atp6v1c1
128.8352481	O88569	Hnrnpa2b1
128.5839308	P26645	Marcks
128.4599607	Q7TSC1	Prrc2a
128.4370449	Q8BML9	Qars
128.2731465	Q9Z172	Sumo3
127.9737761	Q571E4	Galns
127.965453	Q6ZWY9	Hist1h2bc
127.8188892	Q9CZB0	Sdhc
127.7253487	Q3TT38	D17Wsu92e
127.5113064	Q9D7N6	Mrpl30
127.4063755	P23611	Irf8
127.3464208	Q91YT0	Ndufv1
126.9481272	Q9CQQ8	Lsm7
126.8600635	Q9D883	U2af1
126.5799964	P28033	Cebpb
126.5008803	Q9JJ66	Cdc20
126.4593366	Q9JL26	Fmnl1
126.4079271	P50516	Atp6v1a
126.3748824	Q9D880	Timm50
126.339589	Q62186	Ssr4
126.3370438	Q62192	Cd180
126.18606	O54926	Siva1
126.13783	Q8K297	Colgalt1
126.1209365	P70429	Evl
125.888399	P20067	Id1
125.8747269	Q60864	Stip1
125.604228	Q64705	Usf2
125.4017255	O08529	Capn2
125.2141599	Q9ES97	Rtn3
125.0681082	Q9DCU6	Mrpl4
124.9963714	Q8VD12	Zfp385a
124.9485929	O70161	Pip5k1c
124.8922555	Q80TM9	Nisch
124.8853083	Q8BP47	Nars
124.757025	Q9Z2U1	Psma5
124.6923178	Q91VC9	Ghitm
124.6139988	P54775	Psmc4
124.5408352	Q60931	Vdac3
124.4729797	O70274	Ptp4a2
124.4268768	Q9D1M0	Sec13
124.3887577	O70252	Hmox2
123.895345	Q9R0P4	1110004F10Rik
123.6558345	Q60772	Cdkn2c
123.5461625	P22893	Zfp36
123.4829883	Q80X50	Ubap2l
123.1089045	Q9QZD9	Eif3i
123.0580789	P51569	Gla
122.942825	A8Y5H7	Sec14l1
122.6199141	Q9CPX7	Mrps16
122.6051656	Q9D7P6	Iscu
122.3756678	Q99JR8	Smarcd2
122.342469	Q64327	Mea1
122.0338608	Q8BVL3	Snx17
121.86002	O89079	Cope
121.7408502	Q8BH02	Tor4a
121.400664	P61025	Cks1b
121.3976234	Q8BJ56	Pnpla2
121.3865429	Q60710	Samhd1
121.3805199	Q9D8Z2	Triap1
121.3526755	Q3UDR8	Yipf3
121.1812587	Q99MQ3	Pink1
121.0526788	Q01965	Ly9
121.0212786	Q9JJV3	Tmem37
120.900874	Q99KI3	Emc3
120.8435197	P68369	Tuba1a
120.8251167	O70503	Hsd17b12
120.5967972	Q61112	Sdf4
120.4501235	Q64373	Bcl2l1
120.3052264	Q99J56	Derl1
120.2086456	Q99KC7	Smagp
119.7636087	Q8BFR5	Tufm
119.6064904	Q9D379	Ephx1
119.5714739	Q80UP5	Ankrd13a
119.5060171	O35375	Nrp2
119.4946732	Q8VD66	Abhd4
119.4429633	P54071	Idh2
119.3377311	Q9D1C1	Ube2c
119.2562979	P14097	Ccl4
119.0640727	Q9QZD8	Slc25a10
118.9808572	Q61881	Mcm7
118.854959	Q8R0H9	Gga1
118.8116208	Q9D7E4	2310011J03Rik
118.6914805	Q9WTR1	Trpv2
118.4889662	Q9DCG9	Trmt112
118.4387341	Q9CXT7	Tmem192
118.311311	Q6PDY0	Ccdc85b
117.8422514	Q9R049	Amfr
117.8414916	Q9D173	Tomm7
117.6817175	P27661	H2afx
117.575365	Q8VCH2	Cd300ld
117.4781631	Q9WV54	Asah1
117.4434754	Q99KK7	Dpp3
117.4244057	Q9CYD3	Crtap
117.2795171	Q9CPT4	D17Wsu104e
117.197325	Q80X82	Sympk
117.1639339	Q9WUM4	Coro1c
117.1021922	Q8BXQ2	Pigt
116.9812881	Q6P9Q6	Fkbp15
116.8630645	Q9Z2G9	Htatip2
116.8596064	P70434	Irf7
116.587068	Q91YX0	Themis2
116.4738173	P45376	Akr1b3
116.4648919	Q63829	Commd3
116.3114411	Q07832	Plk1
116.2322948	E9Q634	Myo1e
115.6945181	P58158	B3gat3
115.6451126	Q9CXI5	Manf
115.4731244	Q8VDM6	Hnrnpul1
115.2746517	Q61210	Arhgef1
115.2196142	Q9DCR4	Eid1
115.0363734	P21855	Cd72
115.0197816	P26954	Csf2rb2
114.8921267	P15066	Jund
114.8882491	P28063	Psmb8
114.8827954	Q5I012	Slc38a10
114.4615032	Q6IRU2	Tpm4
114.2210449	P63101	Ywhaz
114.1826138	Q3TCN2	Plbd2
114.1720308	Q8VE96	Slc35f6
113.9491434	P97465	Dok1
113.9192547	Q9Z0F4	Cib1
113.8430882	Q8BGH7	Cdc42se2
113.6609257	Q8QZY6	Tspan14
113.6397829	Q9R1Q6	Tmem176b
113.5730819	Q99LF4	Rtcb
113.5430586	P10855	Ccl3
113.5200028	Q8VCM8	Ncln
113.3582148	P61208	Arl4c
113.352011	P62305	Snrpe
113.1924306	P35821	Ptpn1
113.0219244	P56395	Cyb5a
112.8535595	Q9JLJ2	Aldh9a1
112.776487	Q9CQA6	Chchd1
112.7501864	Q9WUK4	Rfc2
112.6534091	Q02248	Ctnnb1
112.6406208	Q7TQH7	Lrp10
112.6248096	Q8BHN3	Ganab
112.6225649	Q9R061	Nubp2
112.6225321	Q9CPX9	Anapc11
112.5277088	O55242	Sigmar1
112.3722856	P36423	Tbxas1
112.3519393	Q14CH1	Mocos
112.2679401	Q9D0T1	Nhp2l1
111.919631	P67778	Phb
111.7366152	Q60973	Rbbp7
111.5217989	Q9DB60	Fam213b
111.5101514	Q8C0E3	Trim47
111.366975	Q8BLF1	Nceh1
111.1817022	Q04207	Rela
111.1133209	Q9DC71	Mrps15
110.7365307	P97300	Nptn
110.6444509	Q61074	Ppm1g
110.4726551	P57716	Ncstn
110.4543516	Q8VI36	Pxn
110.3794276	Q9CQV6	Map1lc3b
110.3749866	P61750	Arf4
110.3178356	Q08943	Ssrp1
110.3106797	Q9JM14	Nt5c
110.2471062	Q61937	Npm1
110.1956641	Q11136	Pepd
110.1713003	Q8CI94	Pygb
109.9766205	Q7JJ13	Brd2
109.9454783	P63024	Vamp3
109.8901422	Q61830	Mrc1
109.8810726	Q99LC3	Ndufa10
109.8523659	P11157	Rrm2
109.7849231	P70404	Idh3g
109.7517396	P54843	Maf
109.7250432	P70452	Stx4a
109.6198398	Q9CQQ7	Atp5f1
109.3854324	Q07076	Anxa7
109.3606451	P07742	Rrm1
109.3080867	P30276	Ccnb2
109.3065531	Q9D720	Nsmce1
109.2930813	Q91WC9	Daglb
109.1996018	P26516	Psmd7
109.0870754	Q9CY62	Rnf181
108.9552862	Q80UG5	9-Sep
108.9345267	Q60795	Nfe2l2
108.9302334	Q9WU62	Incenp
108.8962443	Q3U481	Mfsd12
108.7150178	Q8C1Q6	Smim4
108.6740617	Q9DBS5	Klc4
108.6483726	Q80XI6	Map3k11
108.6454355	Q8BHL3	Tbc1d10b
108.6408926	Q9ET26	Rnf114
108.3114361	Q9CXC9	Etv5
108.2992447	Q8BJ48	Nagpa
108.238281	Q3THW5	H2afv
108.1493049	Q9JM93	Arl6ip4
108.1020633	Q9CWY4	Gemin7
108.0846815	P24063	Itgal
108.0509837	P50284	Ltbr
107.7599308	Q9DAP7	Asf1b
107.6978522	P26638	Sars
107.6376633	Q9Z1E3	Nfkbia
107.501906	Q9DCT5	Sdf2
107.3664914	P25911	Lyn
107.2587367	Q921N8	Gps2
107.1773812	O35566	Cd151
107.134727	Q9JJR8	Tmem9b
107.1295682	O35071	Kif1c
107.0889326	O55201	Supt5
107.0809763	Q9CQ02	Commd4
106.8068805	Q9WV55	Vapa
106.7001499	Q9CR37	Ppdpf
106.5434599	P28474	Adh5
106.4896786	Q9Z2R6	Unc119
106.4552765	Q6PIC6	Atp1a3
106.4155756	Q9R1P0	Psma4
106.0115534	Q9CQJ2	Pih1d1
105.9386307	Q4VC33	Maea
105.8244558	Q9D1Q4	Dpm3
105.7413927	Q80XH1	Kxd1
105.5657153	P63168	Dynll1
105.4393155	Q9CXU9	Eif1b
105.4347811	Q9R0E1	Plod3
105.397248	Q9D240	Plekhj1
105.3338483	Q8R4E9	Cdt1
105.1337441	P28658	Atxn10
105.0058746	Q9JI46	Nudt3
104.8876181	P60605	Ube2g2
104.8835213	Q9Z204	Hnrnpc
104.819109	Q8R207	Sptssa
104.8038609	P62488	Polr2g
104.743791	Q62302	Tex261
104.7178095	Q61985	Nfe2l1
104.4818594	P49769	Psen1
104.3660591	Q7TMB8	Cyfip1
104.3012626	O35143	Atpif1
104.2236167	Q6SJQ0	Cd300a
104.1654536	O35969	Gamt
104.1541292	P29758	Oat
104.0860366	P16382	Il4ra
103.9963157	Q3TV65	Mpnd
103.993703	Q99KP3	Cryl1
103.9379518	P84089	Erh
103.9015759	P20060	Hexb
103.8008941	Q9QYC0	Add1
103.7542886	P62331	Arf6
103.2434106	Q8VBW1	Slc6a8
103.0803396	Q99LN9	Dohh
103.0160845	Q9DC28	Csnk1d
102.8377334	Q8BVF7	Aph1a
102.6378391	Q8BUM3	Ptpn7
102.541761	P47811	Mapk14
102.4342999	Q99K70	Rragc
102.3718802	Q9CQM9	Glrx3
102.3615371	Q71FD7	Fblim1
102.295917	Q9D1I6	Mrpl14
102.2617917	O88838	Spsb2
102.2036374	P56393	Cox7b
102.1141748	Q9CR96	Tmem208
102.109071	Q62189	Snrpa
102.0306219	Q8BGA2	Lhfpl2
101.9235573	B1AXP6	Tomm5
101.4022578	Q9JKB3	Ybx3
101.2482845	Q91W67	Ubl7
101.2180139	Q9CRA8	Exosc5
101.023341	Q9WTK7	Stk11
100.9951958	P61161	Actr2
100.9947552	P51660	Hsd17b4
100.930986	P05627	Jun
100.901516	Q61009	Scarb1
100.8958554	P83870	Phf5a
100.8935565	Q9QZC7	Plekhb2
100.873501	Q9D211	Cdkn2aipnl
100.8567319	Q78RX3	Smim12
100.7818344	Q99P31	Hspbp1
100.7204907	Q3TQI7	BC005624
100.6664941	Q99N92	Mrpl27
100.6650883	P28704	Rxrb
100.5766788	Q69ZK0	Prex1
100.5514423	O89113	Ier5
100.3414864	Q8VD62	AI837181
100.3187475	Q9JII5	Dazap1
100.308937	Q3UDK1	Trafd1
100.295872	Q9QZK7	Dok3
100.1807843	P48410	Abcd1
100.1450863	Q91W90	Txndc5
100.0606892	Q2TBE6	Pi4k2a
99.88274078	O35129	Phb2
99.839282	Q9DBS1	Tmem43
99.77545041	P62492	Rab11a
99.72547955	Q99PG2	Ogfr
99.47659311	Q6ZQI3	Mlec
99.46982912	Q9Z1N5	Ddx39b
99.43650539	Q9JI08	Bin3
99.42804492	Q9CQV5	Mrps24
99.08974161	Q9WTI7	Myo1c
99.0704535	P47801	Emp1
99.03572922	P0C7N9	Psmg4
99.02811409	Q9CR80	Fam32a
98.98314061	Q99J77	Nans
98.98219198	Q3THK3	Gtf2f1
98.95369652	Q8BR65	Suds3
98.46813886	Q68FD5	Cltc
98.39829388	P18052	Ptpra
98.32291233	Q7TN29	Smap2
98.30300296	P68254	Ywhaq
98.29094993	Q06507	Atf4
98.18158029	Q6PGG2	Gmip
98.17517435	Q8BFY7	Fam64a
98.14051657	P63280	Ube2i
98.13826808	Q61739	Itga6
97.91357394	Q61333	Tnfaip2
97.80080199	Q8VC19	Alas1
97.6859414	Q91VR7	Map1lc3a
97.54500149	Q9CQZ6	Ndufb3
97.5184504	Q9D6J6	Ndufv2
97.41518787	O55100	Syngr1
97.41061195	Q3UCV8	Otulin
97.40890716	Q9CQC8	Spg21
97.29151478	P25206	Mcm3
97.25852084	O08579	Emd
97.05462822	Q9D8Z6	Atg101
97.04515435	Q8CHP8	Pgp
96.90777276	Q9R190	Mta2
96.83052839	P58006	Sesn1
96.82264213	Q3U288	Zfp710
96.70564182	Q9QUJ0	Hcst
96.66434016	Q99KV1	Dnajb11
96.44744886	Q8BGG6	Mospd3
96.42773564	O08917	Flot1
96.24109943	Q9CZ28	Snf8
95.99835615	O54774	Ap3d1
95.96474889	Q9D321	Slc35a4
95.91419473	P97930	Dtymk
95.91144162	Q6R5N8	Tlr13
95.77560223	Q8VCX2	Slc35c2
95.70398678	Q8VBT6	Apobr
95.68040963	P52592	S1pr2
95.58943968	Q99M54	Cdca3
95.48122516	Q9JLV2	Trpc4ap
95.43331464	Q9WVE8	Pacsin2
95.41198706	P53994	Rab2a
95.35313454	P17427	Ap2a2
95.26885745	P26955	Csf2rb
95.06299278	Q9EQJ0	Tpcn1
94.83062426	P19426	Nelfe
94.65208266	P08775	Polr2a
94.51551381	Q61542	Stard3
94.45229843	P15535	B4galt1
94.41687828	Q9Z2E1	Mbd2
94.38438398	Q9CZ44	Nsfl1c
94.27080102	P70662	Ldb1
94.27066996	P57746	Atp6v1d
94.21677619	P14685	Psmd3
94.08889363	Q6NSR8	Npepl1
94.02865171	Q9R0N0	Galk1
93.86112076	Q8BG81	Poldip3
93.83011908	P30882	Ccl5
93.77437071	P62821	Rab1
93.76899694	O35350	Capn1
93.70734194	Q9D975	Srxn1
93.5682717	Q9ES56	Trappc4
93.55437487	Q9D9Z5	Dda1
93.54314463	Q9QXS1	Plec
93.41336229	Q9CPQ1	Cox6c
93.3969255	P38647	Hspa9
93.37099046	Q64213	Sf1
93.27764092	Q99M08	1810037I17Rik
93.24171916	Q8VE22	Mrps23
93.21638365	Q8BMS1	Hadha
93.20903464	Q8R5A3	Apbb1ip
92.9905386	O08808	Diap1
92.87402855	O70496	Clcn7
92.82704975	Q78YY6	Dnajc15
92.55898927	Q7TMQ7	Wdr91
92.52053545	Q9WUB0	Rbck1
92.51245798	Q99K41	Emilin1
92.28797371	Q9JKD3	Scamp5
92.18040696	Q7TQH0	Atxn2l
92.14405073	Q9CR56	Nkiras2
92.06257815	Q9CQC7	Ndufb4
92.04641508	Q9CQW2	Arl8b
91.97904393	B2RX12	Abcc3
91.93588097	Q6PDQ2	Chd4
91.75993422	Q812F8	Mgat4b
91.72387898	Q91VS7	Mgst1
91.7075404	Q8JZR0	Acsl5
91.65910025	Q3TB48	Tmem104
91.54818925	Q8K158	Cnppd1
91.53109062	Q9D198	Syf2
91.51418351	P40237	Cd82
91.49916743	O70194	Eif3d
91.33999072	P56542	Dnase2a
91.30986823	Q9CPW2	Fdx1l
91.26805333	O88844	Idh1
91.21409926	Q9DCL9	Paics
91.17105135	Q60875	Arhgef2
90.92728297	Q921H8	Acaa1a
90.74881875	Q6PDG5	Smarcc2
90.73001314	Q8CIV2	Tmem259
90.70801974	O35075	Dscr3
90.68127212	O88531	Ppt1
90.63647677	P97762	Rp9
90.61014289	Q9DCI3	Stard3nl
90.52845084	O35372	Cnih1
90.52657228	Q8C3X8	Lmf2
90.45011659	Q8VDF2	Uhrf1
90.33856751	Q9WV84	Nme4
90.30520547	P42867	Dpagt1
90.15519263	Q8R361	Rab11fip5
90.09935118	P60060	Sec61g
89.99613844	Q78ZA7	Nap1l4
89.96583048	P70699	Gaa
89.94069441	Q91WD0	Gpr108
89.8715459	Q9EQU5	Set
89.77518234	Q9D8T2	Gsdmd
89.68152344	Q78XF5	Ostc
89.61736711	Q9Z2E9	Bscl2
89.52418239	Q9WTK3	Gpaa1
89.51459549	Q9QXP6	Mkrn1
89.48858697	P01101	Fos
89.44745453	Q9QX11	Cyth1
89.22494841	Q78PY7	Snd1
89.19177147	Q8R3I9	B3gnt8
89.18697132	O35855	Bcat2
89.11271213	Q9CX30	Yif1b
89.07418486	Q99PJ2	Trim8
89.06417443	Q9D1K7	1700037H04Rik
88.9812498	P49962	Srp9
88.93592536	Q924H2	Med15
88.86171332	Q8R331	Znhit1
88.85404144	Q80XQ8	Fam168b
88.81943459	Q9D2G2	Dlst
88.59926482	P23708	Nfya
88.55285497	Q99ML1	Bbc3
88.25689041	Q8BWT1	Acaa2
88.25435657	O70310	Nmt1
88.22878235	Q3U9F6	Rnf166
88.20593935	Q8BSN5	Phf23
88.18917474	Q5SSN7	Sft2d1
88.15101271	Q3UC65	Rsrp1
88.1368386	Q60972	Rbbp4
88.10832045	P59048	Pdrg1
87.98952613	Q6P542	Abcf1
87.86656204	O88856	Tpst2
87.83314585	Q8BVU5	Nudt9
87.70903158	Q8BGB2	Ttc7
87.69804026	Q61070	Ei24
87.46658623	Q64442	Sord
87.37575065	Q9CQ88	Tspan31
87.33136025	Q8BWG9	Orai1
87.22275756	Q924A2	Cic
87.17257133	Q9ESV0	Ddx24
87.10151135	Q9WU84	Ccs
87.08027975	Q9ESZ8	Gtf2i
87.06396133	Q91V12	Acot7
87.05401362	Q60773	Cdkn2d
87.03709588	Q99MN1	Kars
87.02906713	Q6P549	Inppl1
87.01914918	Q7TSS2	Ube2q1
87.00142371	Q8BJ51	Mfsd11
86.99606324	P80318	Cct3
86.92263933	P85094	Isoc2a
86.91266924	P30416	Fkbp4
86.84595558	Q9DB77	Uqcrc2
86.79747365	Q923D5	Wbp11
86.74704729	Q61990	Pcbp2
86.7306414	Q91YS8	Camk1
86.71772152	Q9CXR1	Dhrs7
86.55542893	P05017	Igf1
86.54444679	Q4VBF2	R3hdm4
86.53329641	O35988	Sdc4
86.45975539	Q91VU8	Ptov1
86.41448735	Q9JL56	Gde1
86.41017833	Q91V04	Tram1
86.35826437	Q62312	Tgfbr2
86.35200201	P97311	Mcm6
86.20934032	Q9ET01	Pygl
86.14015443	Q8K352	Sash3
85.99472316	Q9ES28	Arhgef7
85.96214715	Q6P5F7	Ttyh3
85.92774282	Q8R307	Vps18
85.90486631	Q6A0A9	Fam120a
85.82623097	P23591	Tsta3
85.64840448	Q8BGE4	4933426M11Rik
85.53217424	Q9R0Q4	Morf4l2
85.50342507	P62774	Mtpn
85.47781569	P98083	Shc1
85.47705192	Q80VP8	Tmem106c
85.46899034	Q9JIW9	Ralb
85.39216482	Q8K1R7	Nek9
85.3776243	P04441	Cd74
85.33488871	P32233	Drg1
85.23363247	P31938	Map2k1
85.13816307	O08608	Oaz2
85.04867507	Q6PHN9	Rab35
84.95433851	Q8BWG8	Arrb1
84.95416201	Q99L04	Dhrs1
84.88614846	P52293	Kpna2
84.84950711	P11440	Cdk1
84.80273471	Q9ERD8	Parvg
84.77249731	Q61337	Bad
84.74924543	P26231	Ctnna1
84.73809661	Q9R1K5	Fzr1
84.61681437	Q62193	Rpa2
84.5775244	P0C0A3	Chmp6
84.49679889	Q60823	Akt2
84.45813801	O70126	Aurkb
84.42267208	O70191	Atf5
84.41706035	Q9D172	D10Jhu81e
84.3845877	P70271	Pdlim4
84.38013498	P80315	Cct4
84.2450653	Q9CPP6	Ndufa5
84.11216303	O55143	Atp2a2
83.94890935	Q9QZQ8	H2afy
83.80326324	Q9D061	Acbd6
83.76593391	Q64321	Zbtb7b
83.74379559	Q9CQU0	Txndc12
83.558807	O89086	Rbm3
83.4690486	Q925Q3	Slc8b1
83.36669669	Q91VJ5	Pqbp1
83.28157007	Q8K2Y9	Ccm2
83.22227632	O35740	Cited2
83.1700757	Q9R0P5	Dstn
83.11790527	Q9CQS2	Nop10
83.03829452	Q9D8M4	Rpl7l1
83.02520045	Q91V41	Rab14
83.00015226	Q8BJT9	Edem2
82.9448999	Q9CYN2	Spcs2
82.91773914	Q00PI9	Hnrnpul2
82.90884851	O35680	Mrps12
82.90627215	Q9QUN3	Blnk
82.88679725	Q9WU78	Pdcd6ip
82.8202098	P62838	Ube2d2a
82.57238708	O08580	Esrra
82.43020608	P70245	Ebp
82.32716552	P12815	Pdcd6
82.32674201	Q9JHI9	Slc40a1
82.2766714	Q497H0	Zfand3
82.27358434	P32020	Scp2
82.25539971	Q3U1N2	Srebf2
82.1975443	O35657	Neu1
82.03824785	Q9ET22	Dpp7
81.97651968	Q5SUA5	Myo1g
81.96578885	P35585	Ap1m1
81.92471057	Q9QWT9	Kifc1
81.8558106	Q9ERL7	Gmfg
81.85465576	Q9Z0J7	Gdf15
81.76904162	Q99LJ7	Rcbtb2
81.75074411	Q3UE37	Ube2z
