gene_id	gene_name	previous_ids	product
TGME49_201880	QCR9	Previous IDs: 1895.t000465;1895.t000465;1895.t000465;1895.t000465;20.m03684;TGME49_001880;TGME49_001880;TGME49_001880;TGME49_001880;TgGLEAN_3685;TgGlmHMM_0662;TgTigrScan_3168;TgTwinScan_3645;mrna.TGME49_001880A;tigr:cds.TGME49_001880A	cytochrome b-c1 complex subunit 9
TGME49_201900	N/A	Previous IDs: 1895.t000462;1895.t000462;1895.t000462;1895.t000462;20.m03990;TGME49_001900;TGME49_001900;TGME49_001900;TGME49_001900;TgGLEAN_3739;TgGlmHMM_0663;TgTigrScan_3171;TgTwinScan_3647;mrna.TGME49_001900A;tigr:cds.TGME49_001900A	hypothetical protein
TGME49_202010	N/A	Previous IDs: 1895.t000461;1895.t000461;1895.t000461;1895.t000461;20.m05883;TGME49_002010;TGME49_002010;TGME49_002010;TGME49_002010;TgGLEAN_3683;TgGlmHMM_0664;TgTigrScan_3173;TgTwinScan_3648;mrna.TGME49_002010A;tigr:cds.TGME49_002010A	hypothetical protein
TGME49_202020	N/A	Previous IDs: 1895.t000460;1895.t000460;1895.t000460;1895.t000460;20.m00351;TGME49_002020;TGME49_002020;TGME49_002020;TGME49_002020;TgGLEAN_3682;TgGlmHMM_0664;TgTigrScan_3174;TgTwinScan_3649;mrna.TGME49_002020A;tigr:cds.TGME49_002020A	DnAK-TPR
TGME49_202040	N/A	Previous IDs: 1895.t000457;1895.t000457;1895.t000457;1895.t000457;20.m03689;TGME49_002040;TGME49_002040;TGME49_002040;TGME49_002040;TgGLEAN_3680;TgGlmHMM_0666;TgTigrScan_3178;TgTigrScan_3179;TgTwinScan_3652;mrna.TGME49_002040A;tigr:cds.TGME49_002040A	hypothetical protein
TGME49_202050	N/A	Previous IDs: 1895.t000456;1895.t000456;1895.t000456;1895.t000456;20.m03690;TGME49_002050;TGME49_002050;TGME49_002050;TGME49_002050;TgGLEAN_3742;TgGlmHMM_0667;TgTigrScan_3180;TgTwinScan_3653;mrna.TGME49_002050A;tigr:cds.TGME49_002050A	hypothetical protein
TGME49_202065	N/A	Previous IDs: 1895.t000454;1895.t000454;1895.t000454;1895.t000454;TGME49_002065;TGME49_002065;TGME49_002065;TGME49_002065	hypothetical protein
TGME49_202070	N/A	Previous IDs: 1895.t000453;1895.t000453;1895.t000453;1895.t000453;20.m03692;TGME49_002070;TGME49_002070;TGME49_002070;TGME49_002070;TgGLEAN_3744;TgGlmHMM_0668;TgTigrScan_3184;TgTwinScan_3654;mrna.TGME49_002070A;tigr:cds.TGME49_002070A	hypothetical protein
TGME49_202080	N/A	Previous IDs: 1895.t000452;1895.t000452;1895.t000452;1895.t000452;20.m05882;TGME49_002080;TGME49_002080;TGME49_002080;TGME49_002080;TgGLEAN_3678;TgGlmHMM_0669;TgTigrScan_3185;TgTwinScan_3655;mrna.TGME49_002080A;tigr:cds.TGME49_002080A	hypothetical protein
TGME49_202090	N/A	Previous IDs: 1895.t000451;1895.t000451;1895.t000451;1895.t000451;20.m03693;TGME49_002090;TGME49_002090;TGME49_002090;TGME49_002090;TgGLEAN_3746;TgGlmHMM_0670;TgTigrScan_3186;TgTwinScan_3656;mrna.TGME49_002090A;tigr:cds.TGME49_002090A	hypothetical protein
TGME49_202100	N/A	Previous IDs: 1895.t000450;1895.t000450;1895.t000450;1895.t000450;20.m03694;TGME49_002100;TGME49_002100;TGME49_002100;TGME49_002100;TgGLEAN_3747;TgGlmHMM_0671;TgTigrScan_3187;TgTwinScan_3657;mrna.TGME49_002100A;tigr:cds.TGME49_002100A	hypothetical protein
TGME49_202110	N/A	Previous IDs: 1895.t000449;1895.t000449;1895.t000449;1895.t000449;20.m03695;TGME49_002110;TGME49_002110;TGME49_002110;TGME49_002110;TgGLEAN_3748;TgGlmHMM_0671;TgTigrScan_3188;TgTwinScan_3658;mrna.TGME49_002110A;tigr:cds.TGME49_002110A	hypothetical protein
TGME49_202120	ICAP16	Previous IDs: 1895.t000448;1895.t000448;1895.t000448;1895.t000448;20.m03696;TGME49_002120;TGME49_002120;TGME49_002120;TGME49_002120;TgGLEAN_3750;TgGlmHMM_0672;TgTigrScan_3190;TgTwinScan_3659;mrna.TGME49_002120A;tigr:cds.TGME49_002120A	PH domain-containing protein
TGME49_202140	N/A	Previous IDs: 1895.t000447;1895.t000447;1895.t000447;1895.t000447;20.m03697;TGME49_002140;TGME49_002140;TGME49_002140;TGME49_002140;TgGLEAN_3752;TgGlmHMM_0672;TgTigrScan_3191;TgTwinScan_3662;mrna.TGME49_002140A;tigr:cds.TGME49_002140A	enoyl-CoA hydratase/isomerase family protein
TGME49_202160	N/A	Previous IDs: 1895.t000446;1895.t000446;1895.t000446;1895.t000446;20.m07353;TGME49_002160;TGME49_002160;TGME49_002160;TGME49_002160;TgTigrScan_3192;mrna.TGME49_002160A;tigr:cds.TGME49_002160A	ABC1 family protein
TGME49_202170	N/A	Previous IDs: 1895.t000445;1895.t000445;1895.t000445;1895.t000445;20.m05876;TGME49_002170;TGME49_002170;TGME49_002170;TGME49_002170;TgGLEAN_3753;TgGlmHMM_0674;TgTigrScan_3193;TgTwinScan_3664;mrna.TGME49_002170A;tigr:cds.TGME49_002170A	hypothetical protein
TGME49_202180	N/A	Previous IDs: 1895.t000444;1895.t000444;1895.t000444;1895.t000444;20.m03699;TGME49_002180;TGME49_002180;TGME49_002180;TGME49_002180;TgGLEAN_3676;TgGlmHMM_0675;TgTigrScan_3194;TgTwinScan_3665;TgTwinScan_3666;mrna.TGME49_002180A;tigr:cds.TGME49_002180A	hypothetical protein
TGME49_202190	N/A	Previous IDs: 1895.t000443;1895.t000443;1895.t000443;1895.t000443;20.m03700;TGME49_002190;TGME49_002190;TGME49_002190;TGME49_002190;TgGLEAN_3754;TgGlmHMM_0676;TgTigrScan_3195;TgTwinScan_3667;mrna.TGME49_002190A;tigr:cds.TGME49_002190A	hypothetical protein
TGME49_202200	N/A	Previous IDs: 1895.t000442;1895.t000442;1895.t000442;1895.t000442;20.m00331;TGME49_002200;TGME49_002200;TGME49_002200;TGME49_002200;TgGLEAN_3755;TgGlmHMM_0678;TgTigrScan_3196;TgTwinScan_3669;mrna.TGME49_002200A;tigr:cds.TGME49_002200A	hypothetical protein
TGME49_202205	N/A	Previous IDs: 1895.t000592;1895.t000592;1895.t000592;1895.t000592;TGME49_002205;TGME49_002205;TGME49_002205;TGME49_002205	hypothetical protein
TGME49_202210	N/A	Previous IDs: 1895.t000441;1895.t000441;1895.t000441;1895.t000441;20.m03702;TGME49_002210;TGME49_002210;TGME49_002210;TGME49_002210;TgGlmHMM_0678;mrna.TGME49_002210A;tigr:cds.TGME49_002210A	nucleoside diphosphate kinase
TGME49_202220	ISAP1	Previous IDs: 1895.t000440;1895.t000440;1895.t000440;1895.t000440;20.m03702;TGME49_002220;TGME49_002220;TGME49_002220;TGME49_002220;TgGLEAN_3756;TgGlmHMM_0678;TgTigrScan_3197;TgTwinScan_3672;mrna.TGME49_002220A;tigr:cds.TGME49_002220A	IMC suture-associated protein ISAP1
TGME49_202230	HDAC5	Previous IDs: 1895.t000439;1895.t000439;1895.t000439;1895.t000439;20.m03703;TGME49_002230;TGME49_002230;TGME49_002230;TGME49_002230;TgGLEAN_3675;TgGlmHMM_0679;TgTigrScan_3198;TgTwinScan_3673;mrna.TGME49_002230A;tigr:cds.TGME49_002230A	histone deacetylase HDAC5
TGME49_202240	N/A	Previous IDs: 1895.t000438;1895.t000438;1895.t000438;1895.t000438;20.m03704;TGME49_002240;TGME49_002240;TGME49_002240;TGME49_002240;TgGLEAN_3757;TgGlmHMM_0680;TgTigrScan_3199;TgTwinScan_3674;mrna.TGME49_002240A;tigr:cds.TGME49_002240A	RAP domain-containing protein
TGME49_202250	N/A	Previous IDs: 1895.t000437;1895.t000437;1895.t000437;1895.t000437;20.m07351;TGME49_002250;TGME49_002250;TGME49_002250;TGME49_002250;TgGLEAN_3674;TgGlmHMM_0681;TgTigrScan_3200;TgTwinScan_3676;mrna.TGME49_002250A;tigr:cds.TGME49_002250A	hypothetical protein
TGME49_202255	N/A	Previous IDs: 1895.t000436;1895.t000436;1895.t000436;1895.t000436;TGME49_002255;TGME49_002255;TGME49_002255;TGME49_002255	hypothetical protein
TGME49_202285	N/A	Previous IDs: 1895.t000590;1895.t000590;1895.t000590;1895.t000590;TGME49_002285;TGME49_002285;TGME49_002285;TGME49_002285	EGF family domain-containing protein
TGME49_202290	N/A	Previous IDs: 1895.t000432;1895.t000432;1895.t000432;1895.t000432;20.m03708;TGME49_002290;TGME49_002290;TGME49_002290;TGME49_002290;TgGLEAN_3762;TgTigrScan_3206;TgTwinScan_3679;mrna.TGME49_002290A;tigr:cds.TGME49_002290A	membrane protein, putative
TGME49_202300	N/A	Previous IDs: 1895.t000431;1895.t000431;1895.t000431;1895.t000431;20.m03709;TGME49_002300;TGME49_002300;TGME49_002300;TGME49_002300;TgGLEAN_3670;TgGlmHMM_0684;TgTigrScan_3207;TgTwinScan_3680;mrna.TGME49_002300A;tigr:cds.TGME49_002300A	inosine triphosphate pyrophosphatase, putative
TGME49_202310	N/A	Previous IDs: 1895.t000430;1895.t000430;1895.t000430;1895.t000430;20.m03710;TGME49_002310;TGME49_002310;TGME49_002310;TGME49_002310;TgGLEAN_3669;TgGlmHMM_0684;TgTigrScan_3208;TgTwinScan_3681;mrna.TGME49_002310A;tigr:cds.TGME49_002310A	O-sialoglycoprotein endopeptidase
TGME49_202320	N/A	Previous IDs: TGME49_002320;TGME49_002320;TGME49_002320;TGME49_002320	tRNA-Glu
TGME49_202330	N/A	Previous IDs: 1895.t000429;1895.t000429;1895.t000429;1895.t000429;20.m07357;TGME49_002330;TGME49_002330;TGME49_002330;TGME49_002330;TgGLEAN_3763;TgGlmHMM_0685;mrna.TGME49_002330A;tigr:cds.TGME49_002330A	hypothetical protein
TGME49_202340	N/A	Previous IDs: 1895.t000428;1895.t000428;1895.t000428;1895.t000428;20.m03711;TGME49_002340;TGME49_002340;TGME49_002340;TGME49_002340;TgGLEAN_3668;TgGlmHMM_0686;TgTigrScan_3209;TgTigrScan_3210;TgTwinScan_3682;mrna.TGME49_002340A;tigr:cds.TGME49_002340A	proline dehydrogenase
TGME49_202350	N/A	Previous IDs: 1895.t000427;1895.t000427;1895.t000427;1895.t000427;20.m05957;TGME49_002350;TGME49_002350;TGME49_002350;TGME49_002350;TgGLEAN_3667;TgGlmHMM_0686;TgTigrScan_3211;TgTwinScan_3683;mrna.TGME49_002350A;tigr:cds.TGME49_002350A	50S ribosomal protein L21, putative
TGME49_202360	N/A	Previous IDs: 1895.t000426;1895.t000426;1895.t000426;1895.t000426;20.m03712;TGME49_002360;TGME49_002360;TGME49_002360;TGME49_002360;TgGLEAN_3666;TgGlmHMM_0686;TgTigrScan_3211;TgTwinScan_3684;mrna.TGME49_002360A;tigr:cds.TGME49_002360A	methylase, putative
TGME49_202370	N/A	Previous IDs: 1895.t000425;1895.t000425;1895.t000425;1895.t000425;20.m00349;TGME49_002370;TGME49_002370;TGME49_002370;TGME49_002370;TgGLEAN_3665;TgGlmHMM_0687;TgTigrScan_3211;TgTwinScan_3685;mrna.TGME49_002370A;tigr:cds.TGME49_002370A	T-complex protein 1, epsilon subunit (TCP-1-epsilon), putative
TGME49_202375	N/A	Previous IDs: 1895.t000424;1895.t000424;1895.t000424;1895.t000424;TGME49_002375;TGME49_002375;TGME49_002375;TGME49_002375	hypothetical protein
TGME49_202380	N/A	Previous IDs: 1895.t000423;1895.t000423;1895.t000423;1895.t000423;20.m00348;TGME49_002380;TGME49_002380;TGME49_002380;TGME49_002380;TgGLEAN_3664;TgGlmHMM_0687;TgTigrScan_3213;TgTwinScan_3686;mrna.TGME49_002380A;tigr:cds.TGME49_002380A	rab GDI alpha, putative
TGME49_202390	MSC1B	Previous IDs: 1895.t000422;1895.t000422;1895.t000422;1895.t000422;20.m03715;TGME49_002390;TGME49_002390;TGME49_002390;TGME49_002390;TgGLEAN_3764;TgGlmHMM_0688;TgTigrScan_3214;TgTigrScan_3215;TgTwinScan_3687;mrna.TGME49_002390A;tigr:cds.TGME49_002390A	mature soluble cytoskeleton protein MSC1B
TGME49_202400	N/A	Previous IDs: 1895.t000421;1895.t000421;1895.t000421;1895.t000421;20.m03716;TGME49_002400;TGME49_002400;TGME49_002400;TGME49_002400;TgGLEAN_3663;TgGlmHMM_0689;TgTigrScan_3216;TgTwinScan_3688;TgTwinScan_3689;mrna.TGME49_002400A;tigr:cds.TGME49_002400A	calcium binding egf domain-containing protein
TGME49_202410	N/A	Previous IDs: 1895.t000420;1895.t000420;1895.t000420;1895.t000420;20.m03717;TGME49_002410;TGME49_002410;TGME49_002410;TGME49_002410;TgGLEAN_3661;TgGLEAN_3662;TgGlmHMM_0689;TgTigrScan_3217;TgTigrScan_3218;TgTwinScan_3690;TgTwinScan_3691;mrna.TGME49_002410A;tigr:cds.TGME49_002410A	CRAL/TRIO domain-containing protein
TGME49_202420	N/A	Previous IDs: 1895.t000419;1895.t000419;1895.t000419;1895.t000419;20.m03718;TGME49_002420;TGME49_002420;TGME49_002420;TGME49_002420;TgGLEAN_3660;TgGlmHMM_0689;TgTigrScan_3219;TgTwinScan_3692;mrna.TGME49_002420A;tigr:cds.TGME49_002420A	hypothetical protein
TGME49_202430	N/A	Previous IDs: 1895.t000418;1895.t000418;1895.t000418;1895.t000418;20.m03719;TGME49_002430;TGME49_002430;TGME49_002430;TGME49_002430;TgGLEAN_3765;TgTigrScan_3220;TgTwinScan_3693;mrna.TGME49_002430A;tigr:cds.TGME49_002430A	hypothetical protein
TGME49_202440	N/A	Previous IDs: 1895.t000417;1895.t000417;1895.t000417;1895.t000417;20.m05958;TGME49_002440;TGME49_002440;TGME49_002440;TGME49_002440;TgGLEAN_3659;TgGlmHMM_0689;TgTigrScan_3221;TgTwinScan_3694;mrna.TGME49_002440A;tigr:cds.TGME49_002440A	hypothetical protein
TGME49_202445	N/A	Previous IDs: 1895.t000416;1895.t000416;1895.t000416;1895.t000416;TGME49_002445;TGME49_002445;TGME49_002445;TGME49_002445	hypothetical protein
TGME49_202450	N/A	Previous IDs: 1895.t000415;1895.t000415;1895.t000415;1895.t000415;20.m05894;TGME49_002450;TGME49_002450;TGME49_002450;TGME49_002450;TgGLEAN_3767;TgTigrScan_3223;TgTwinScan_3695;mrna.TGME49_002450A;tigr:cds.TGME49_002450A	hypothetical protein
TGME49_202460	DGK1	Previous IDs: 1895.t000414;1895.t000414;1895.t000414;1895.t000414;20.m03720;TGME49_002460;TGME49_002460;TGME49_002460;TGME49_002460;TgGLEAN_3767;TgGlmHMM_0690;TgTigrScan_3223;TgTwinScan_3696;TgTwinScan_3697;mrna.TGME49_002460A;tigr:cds.TGME49_002460A	diacylglycerol kinase accessory domain (presumed) domain-containing protein
TGME49_202470	N/A	Previous IDs: 1895.t000413;1895.t000413;1895.t000413;1895.t000413;20.m03721;TGME49_002470;TGME49_002470;TGME49_002470;TGME49_002470;TgGLEAN_3658;TgGlmHMM_0691;TgTigrScan_3224;TgTwinScan_3698;mrna.TGME49_002470A;tigr:cds.TGME49_002470A	rRNA metabolism protein, SBDS family protein
TGME49_202480	N/A	Previous IDs: 1895.t000412;1895.t000412;1895.t000412;1895.t000412;20.m05959;TGME49_002480;TGME49_002480;TGME49_002480;TGME49_002480;TgGLEAN_3657;TgGlmHMM_0691;TgTigrScan_3224;TgTwinScan_3699;mrna.TGME49_002480A;tigr:cds.TGME49_002480A	hypothetical protein
TGME49_202490	AP2VIIA7	Previous IDs: 1895.t000411;1895.t000411;1895.t000411;1895.t000411;20.m03722;TGME49_002490;TGME49_002490;TGME49_002490;TGME49_002490;TgGLEAN_3768;TgGLEAN_3769;TgGLEAN_3770;TgGlmHMM_0692;TgTigrScan_3225;TgTigrScan_3226;TgTigrScan_3227;TgTwinScan_3700;mrna.TGME49_002490A;tigr:cds.TGME49_002490A	AP2 domain transcription factor AP2VIIa-7
TGME49_202500	GAPM1A	Previous IDs: 1895.t000410;1895.t000410;1895.t000410;1895.t000410;20.m00003;TGME49_002500;TGME49_002500;TGME49_002500;TGME49_002500;TgGLEAN_3771;TgGlmHMM_0692;TgTigrScan_3228;TgTwinScan_3701;mrna.TGME49_002500A;tigr:cds.TGME49_002500A	glideosome-associated protein with multiple-membrane spans GAPM1A
TGME49_202510	GAPM1B	Previous IDs: 1895.t000409;1895.t000409;1895.t000409;1895.t000409;20.m03724;TGME49_002510;TGME49_002510;TGME49_002510;TGME49_002510;TgGLEAN_3772;TgGlmHMM_0692;TgTigrScan_4649;TgTwinScan_3702;mrna.TGME49_002510A;tigr:cds.TGME49_002510A	glideosome-associated protein with multiple-membrane spans GAPM1B
TGME49_202520	N/A	Previous IDs: 1895.t000408;1895.t000408;1895.t000408;1895.t000408;20.m03725;TGME49_002520;TGME49_002520;TGME49_002520;TGME49_002520;TgGLEAN_3656;TgGlmHMM_0693;TgTigrScan_4650;TgTwinScan_3703;mrna.TGME49_002520A;tigr:cds.TGME49_002520A	hypothetical protein
TGME49_202530	N/A	Previous IDs: 1895.t000407;1895.t000407;1895.t000407;1895.t000407;20.m03726;TGME49_002530;TGME49_002530;TGME49_002530;TGME49_002530;TgGLEAN_3773;TgGlmHMM_0694;TgTigrScan_4652;TgTwinScan_3704;mrna.TGME49_002530A;tigr:cds.TGME49_002530A	aspartate-tRNA ligase
TGME49_202540	PDE1	Previous IDs: 1895.t000406;1895.t000406;1895.t000406;1895.t000406;20.m03727;TGME49_002540;TGME49_002540;TGME49_002540;TGME49_002540;TgGLEAN_3774;TgGlmHMM_0694;TgTigrScan_4652;TgTwinScan_3705;mrna.TGME49_002540A;tigr:cds.TGME49_002540A	3'5'-cyclic nucleotide phosphodiesterase PDE1
TGME49_202550	BCC6	Previous IDs: 1895.t000405;1895.t000405;1895.t000405;1895.t000405;20.m03728;TGME49_002550;TGME49_002550;TGME49_002550;TGME49_002550;TgGLEAN_3655;TgGlmHMM_0695;TgTigrScan_4653;TgTigrScan_4654;TgTwinScan_3706;mrna.TGME49_002550A;tigr:cds.TGME49_002550A	basal complex component BCC6
TGME49_202568	N/A	Previous IDs: 1895.t000404;1895.t000404;1895.t000404;1895.t000404;20.m03729;TGME49_002570;TGME49_002570;TGME49_002570;TGME49_002570;TgGLEAN_3775;TgGlmHMM_0696;TgTigrScan_4655;TgTwinScan_3707;TgTwinScan_3708;TgTwinScan_3709;mrna.TGME49_002570A;tigr:cds.TGME49_002570A	FAM32A domain-containing protein
TGME49_202572	N/A	Previous IDs: 1895.t000403;1895.t000403;1895.t000403;1895.t000403;20.m03729;TGME49_002570;TGME49_002570;TGME49_002570;TGME49_002570;TgGLEAN_3775;TgGlmHMM_0696;TgTigrScan_4655;TgTwinScan_3707;TgTwinScan_3708;TgTwinScan_3709	ribophorin i protein
TGME49_202580	ClpB5	Previous IDs: 1895.t000402;1895.t000402;1895.t000402;1895.t000402;20.m03730;TGME49_002580;TGME49_002580;TGME49_002580;TGME49_002580;TgGLEAN_3654;TgGlmHMM_0697;TgTigrScan_4656;TgTwinScan_3711;mrna.TGME49_002580A;tigr:cds.TGME49_002580A	chaperone protein ClpB5, putative
TGME49_202590	N/A	Previous IDs: 1895.t000401;1895.t000401;1895.t000401;1895.t000401;20.m03731;TGME49_002590;TGME49_002590;TGME49_002590;TGME49_002590;TgGLEAN_3653;TgGlmHMM_0697;TgTigrScan_4657;TgTwinScan_3712;mrna.TGME49_002590A;tigr:cds.TGME49_002590A	hypothetical protein
TGME49_202600	N/A	Previous IDs: 1895.t000400;1895.t000400;1895.t000400;1895.t000400;20.m07359;TGME49_002600;TGME49_002600;TGME49_002600;TGME49_002600;TgGLEAN_3777;TgGlmHMM_0698;mrna.TGME49_002600A;tigr:cds.TGME49_002600A	hypothetical protein
TGME49_202610	PPM3D	Previous IDs: 1895.t000399;1895.t000399;1895.t000399;1895.t000399;20.m00347;TGME49_002610;TGME49_002610;TGME49_002610;TGME49_002610;TgGLEAN_3652;TgGlmHMM_0699;TgTigrScan_4657;TgTwinScan_3713;mrna.TGME49_002610A;tigr:cds.TGME49_002610A	protein phosphatase PPM3D
TGME49_202620	GRA64	Previous IDs: 1895.t000398;1895.t000398;1895.t000398;1895.t000398;20.m03733;TGME49_002620;TGME49_002620;TGME49_002620;TGME49_002620;TgGLEAN_3778;TgTigrScan_4659;mrna.TGME49_002620A;tigr:cds.TGME49_002620A	dense granule protein GRA64
TGME49_202630	N/A	Previous IDs: 1895.t000397;1895.t000397;1895.t000397;1895.t000397;20.m00332;TGME49_002630;TGME49_002630;TGME49_002630;TGME49_002630;TgGLEAN_3779;TgGlmHMM_0700;TgTigrScan_4660;TgTwinScan_3714;mrna.TGME49_002630A;tigr:cds.TGME49_002630A	ATP-dependent metallopeptidase HflB subfamily protein
TGME49_202640	PUS1	Previous IDs: 1895.t000396;1895.t000396;1895.t000396;1895.t000396;20.m03736;TGME49_002640;TGME49_002640;TGME49_002640;TGME49_002640;TgGLEAN_3651;TgGlmHMM_0701;TgTigrScan_4661;TgTigrScan_4662;TgTwinScan_3715;mrna.TGME49_002640A;tigr:cds.TGME49_002640A	tRNA pseudouridine synthase 1
TGME49_202650	N/A	Previous IDs: 1895.t000394;1895.t000394;1895.t000394;1895.t000394;20.m05994;TGME49_002650;TGME49_002650;TGME49_002650;TGME49_002650;TgGLEAN_3650;TgGlmHMM_0701;TgTigrScan_4662;TgTwinScan_3716;TgTwinScan_3717;mrna.TGME49_002650A;tigr:cds.TGME49_002650A	hypothetical protein
TGME49_202660	N/A	Previous IDs: TGME49_002660;TGME49_002660;TGME49_002660;TGME49_002660	tRNA-Gly
TGME49_202670	N/A	Previous IDs: TGME49_002670;TGME49_002670;TGME49_002670;TGME49_002670;TgGlmHMM_0701;TgTigrScan_4662	tRNA-Gly
TGME49_202680	QCR2	Previous IDs: 1895.t000393;1895.t000393;1895.t000393;1895.t000393;20.m00004;TGME49_002680;TGME49_002680;TGME49_002680;TGME49_002680;TgGLEAN_3780;TgGlmHMM_0702;TgTigrScan_4663;TgTwinScan_3719;mrna.TGME49_002680A;tigr:cds.TGME49_002680A	cytochrome b-c1 complex subunit 2
TGME49_202690	POLR2I	Previous IDs: 1895.t000392;1895.t000392;1895.t000392;1895.t000392;20.m03740;TGME49_002690;TGME49_002690;TGME49_002690;TGME49_002690;TgGLEAN_3648;TgGlmHMM_0703;TgTigrScan_4172;TgTwinScan_3720;mrna.TGME49_002690A;tigr:cds.TGME49_002690A	DNA-directed RNA polymerase II RPB9
TGME49_202700	N/A	Previous IDs: 1895.t000391;1895.t000391;1895.t000391;1895.t000391;20.m05954;TGME49_002700;TGME49_002700;TGME49_002700;TGME49_002700;TgGLEAN_3782;TgTigrScan_4174;mrna.TGME49_002700A;tigr:cds.TGME49_002700A	hypothetical protein
TGME49_202720	N/A	Previous IDs: 1895.t000390;1895.t000390;1895.t000390;1895.t000390;20.m03741;TGME49_002720;TGME49_002720;TGME49_002720;TGME49_002720;TgGLEAN_3782;TgGlmHMM_0704;TgTigrScan_4175;TgTwinScan_3722;mrna.TGME49_002720A;tigr:cds.TGME49_002720A	RNB family domain-containing protein
TGME49_202730	N/A	Previous IDs: 1895.t000389;1895.t000389;1895.t000389;1895.t000389;20.m03742;TGME49_002730;TGME49_002730;TGME49_002730;TGME49_002730;TgGLEAN_3647;TgGlmHMM_0705;TgTigrScan_4176;TgTwinScan_3724;mrna.TGME49_002730A;tigr:cds.TGME49_002730A	hypothetical protein
TGME49_202735	N/A	Previous IDs: 1895.t000388;1895.t000388;1895.t000388;1895.t000388;TGME49_002735;TGME49_002735;TGME49_002735;TGME49_002735	hypothetical protein
TGME49_202740	N/A	Previous IDs: 1895.t000387;1895.t000387;1895.t000387;1895.t000387;20.m03743;TGME49_002740;TGME49_002740;TGME49_002740;TGME49_002740;TgGLEAN_3783;TgGlmHMM_0706;TgTigrScan_4177;TgTigrScan_4178;TgTwinScan_3725;mrna.TGME49_002740A;tigr:cds.TGME49_002740A	pseudouridine synthase, putative
TGME49_202750	N/A	Previous IDs: 1895.t000386;1895.t000386;1895.t000386;1895.t000386;20.m05960;TGME49_002750;TGME49_002750;TGME49_002750;TGME49_002750;TgGLEAN_3646;TgGlmHMM_0707;TgTigrScan_4179;TgTwinScan_3726;mrna.TGME49_002750A;tigr:cds.TGME49_002750A	3' exoribonuclease family, domain 1 domain-containing protein
TGME49_202760	N/A	Previous IDs: 1895.t000385;1895.t000385;1895.t000385;1895.t000385;20.m03744;TGME49_002760;TGME49_002760;TGME49_002760;TGME49_002760;TgGLEAN_3784;TgGlmHMM_0708;TgTwinScan_3727;mrna.TGME49_002760A;tigr:cds.TGME49_002760A	hypothetical protein
TGME49_202770	N/A	Previous IDs: 1895.t000384;1895.t000384;1895.t000384;1895.t000384;20.m03745;TGME49_002770;TGME49_002770;TGME49_002770;TGME49_002770;TgGLEAN_3645;TgGlmHMM_0709;TgTigrScan_4179;TgTwinScan_3728;mrna.TGME49_002770A;tigr:cds.TGME49_002770A	RNA recognition motif-containing protein
TGME49_202780	ROP25	Previous IDs: 1895.t000383;1895.t000383;1895.t000383;1895.t000383;20.m05875;TGME49_002780;TGME49_002780;TGME49_002780;TGME49_002780;TgGLEAN_3785;TgGlmHMM_0710;TgTigrScan_4180;TgTwinScan_3729;mrna.TGME49_002780A;tigr:cds.TGME49_002780A	rhoptry kinase family protein ROP25
TGME49_202790	N/A	Previous IDs: 1895.t000382;1895.t000382;1895.t000382;1895.t000382;20.m03746;TGME49_002790;TGME49_002790;TGME49_002790;TGME49_002790;TgGLEAN_3786;TgGlmHMM_0710;TgTigrScan_4180;TgTwinScan_3730;mrna.TGME49_002790A;tigr:cds.TGME49_002790A	dihydrouridine synthase (dus) protein
TGME49_202800	N/A	Previous IDs: 1895.t000381;1895.t000381;1895.t000381;1895.t000381;20.m03979;TGME49_002800;TGME49_002800;TGME49_002800;TGME49_002800;TgGLEAN_3787;TgGlmHMM_0710;TgTigrScan_4180;TgTwinScan_3731;mrna.TGME49_002800A;tigr:cds.TGME49_002800A	cytochrome c oxidase assembly protein COX11 protein, putative
TGME49_202810	PAM18	Previous IDs: 1895.t000380;1895.t000380;1895.t000380;1895.t000380;20.m05961;TGME49_002810;TGME49_002810;TGME49_002810;TGME49_002810;TgGLEAN_3644;TgGlmHMM_0711;TgTigrScan_4181;TgTwinScan_3732;mrna.TGME49_002810A;tigr:cds.TGME49_002810A	mitochondrial import inner membrane translocase subunit TIM14
TGME49_202820	N/A	Previous IDs: 1895.t000379;1895.t000379;1895.t000379;1895.t000379;20.m03747;TGME49_002820;TGME49_002820;TGME49_002820;TGME49_002820;TgGLEAN_3643;TgGlmHMM_0711;TgTigrScan_4181;TgTwinScan_3733;mrna.TGME49_002820A;tigr:cds.TGME49_002820A	ubiquitin-conjugating enzyme subfamily protein
TGME49_202830	N/A	Previous IDs: 1895.t000378;1895.t000378;1895.t000378;1895.t000378;20.m03748;TGME49_002830;TGME49_002830;TGME49_002830;TGME49_002830;TgGLEAN_3788;TgGlmHMM_0712;TgTigrScan_4182;TgTwinScan_3734;mrna.TGME49_002830A;tigr:cds.TGME49_002830A	Elicitor-responsive protein, putative
TGME49_202840	N/A	Previous IDs: 1895.t000376;1895.t000376;1895.t000376;1895.t000376;20.m03749;TGME49_002840;TGME49_002840;TGME49_002840;TGME49_002840;TgGLEAN_3789;TgGlmHMM_0712;TgTigrScan_4184;TgTigrScan_4185;TgTwinScan_3736;mrna.TGME49_002840A;tigr:cds.TGME49_002840A	FHA domain-containing protein
