organism,strategy,settings,metric,runs,conclusive,pass_rate,observed,observed_low,observed_high,chance,skill,skill_low,skill_high,seconds
Pf,feature_knn,"{""k"": 15, ""min_share"": 0.0, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.2,0.7049579831932773,0.6517496941638304,0.7581662722227241,0.6718487394957983,0.10400625321519633,0.03529620993475839,0.17271629649563425,0.24400000000000005
Pf,feature_knn,"{""k"": 15, ""min_share"": 0.3, ""target"": ""is_exported""}",correct calls per hidden gene,5,5,0.0,0.9296503496503498,0.8797531337818675,0.979547565518832,0.9548251748251749,-0.528169991152291,-1.4656534949339084,0.40931351262932636,0.772
Pf,feature_knn,"{""k"": 15, ""min_share"": 0.3, ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,5,1.0,0.6404605263157894,0.6256210877217168,0.6552999649098621,0.43569078947368417,0.3628653610043942,0.3436097827529457,0.38212093925584273,0.242
Pf,feature_knn,"{""k"": 15, ""min_share"": 0.3, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.2,0.7049579831932773,0.6517496941638304,0.7581662722227241,0.6718487394957983,0.10400625321519633,0.03529620993475839,0.17271629649563425,0.25
Pf,feature_knn,"{""k"": 15, ""min_share"": 0.6, ""target"": ""is_exported""}",correct calls per hidden gene,5,5,0.0,0.9243356643356643,0.8746170642410017,0.9740542644303268,0.9548251748251749,-0.6614037216880305,-1.5872121473887248,0.2644047040126639,1.016
Pf,feature_knn,"{""k"": 15, ""min_share"": 0.6, ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,5,1.0,0.4447368421052632,0.4270743773320422,0.46239930687848424,0.1024671052631579,0.38136708877420666,0.363322623882082,0.39941155366633135,0.516
Pf,feature_knn,"{""k"": 15, ""min_share"": 0.6, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.4,0.5701680672268907,0.5163410933314156,0.6239950411223658,0.489327731092437,0.1534524515200803,0.004822442000925131,0.3020824610392355,0.26800000000000007
Pf,feature_knn,"{""k"": 5, ""min_share"": 0.0, ""target"": ""is_exported""}",correct calls per hidden gene,5,5,0.0,0.9292307692307691,0.8804034682268027,0.9780580702347355,0.9545874125874126,-0.5368051738598519,-1.4475801476194698,0.3739697998997661,1.074
Pf,feature_knn,"{""k"": 5, ""min_share"": 0.0, ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,5,1.0,0.6194078947368421,0.6103206315806317,0.6284951578930525,0.40812499999999996,0.35695443436006624,0.34188481650280983,0.37202405221732265,0.5879999999999999
Pf,feature_knn,"{""k"": 5, ""min_share"": 0.0, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,1.0,0.7224369747899161,0.675398448446457,0.7694755011333752,0.5926050420168066,0.31940364573740737,0.2304055583832168,0.40840173309159794,0.38
Pf,feature_knn,"{""k"": 5, ""min_share"": 0.3, ""target"": ""is_exported""}",correct calls per hidden gene,5,5,0.0,0.9292307692307693,0.8804034682268029,0.9780580702347357,0.9545874125874126,-0.5368051738598519,-1.4475801476194698,0.3739697998997661,0.938
Pf,feature_knn,"{""k"": 5, ""min_share"": 0.3, ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,5,1.0,0.6194078947368421,0.6103206315806317,0.6284951578930525,0.40812499999999996,0.35695443436006624,0.34188481650280983,0.37202405221732265,0.39999999999999997
Pf,feature_knn,"{""k"": 5, ""min_share"": 0.3, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,1.0,0.722436974789916,0.6753984484464569,0.769475501133375,0.5926050420168067,0.31940364573740737,0.2304055583832168,0.40840173309159794,0.05
Pf,feature_knn,"{""k"": 5, ""min_share"": 0.6, ""target"": ""is_exported""}",correct calls per hidden gene,5,5,0.0,0.9227972027972028,0.8735233845107122,0.9720710210836934,0.9513846153846155,-0.5722320509749246,-1.4652942139742253,0.32083011202437617,0.9339999999999999
Pf,feature_knn,"{""k"": 5, ""min_share"": 0.6, ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,5,1.0,0.4677631578947368,0.45939258562009305,0.4761337301693806,0.21197368421052634,0.32459730688608085,0.31595535026433125,0.33323926350783045,0.458
Pf,feature_knn,"{""k"": 5, ""min_share"": 0.6, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,1.0,0.6261344537815127,0.5667818775714741,0.6854870299915512,0.4399411764705882,0.33096481617176826,0.22011222616473824,0.4418174061787983,0.23800000000000004
Pf,feature_knn,"{""k"": 50, ""min_share"": 0.0, ""target"": ""is_exported""}",correct calls per hidden gene,5,5,0.0,0.9296503496503495,0.881097122267893,0.978203577032806,0.9548251748251749,-0.5326338797814232,-1.4408302356229612,0.37556247606011495,1.2639999999999998
Pf,feature_knn,"{""k"": 50, ""min_share"": 0.0, ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,5,1.0,0.6453947368421054,0.6229954947622065,0.6677939789220042,0.46286184210526315,0.3398115950541293,0.3079368926969718,0.3716862974112868,0.568
Pf,feature_knn,"{""k"": 50, ""min_share"": 0.0, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.6639495798319328,0.6020382552412501,0.7258609044226155,0.6783613445378152,-0.04329760155619483,-0.14654773953986994,0.059952536427480274,0.24000000000000005
Pf,feature_knn,"{""k"": 50, ""min_share"": 0.3, ""target"": ""is_exported""}",correct calls per hidden gene,5,5,0.0,0.9296503496503495,0.881097122267893,0.978203577032806,0.9548251748251749,-0.5326338797814232,-1.4408302356229612,0.37556247606011495,1.144
Pf,feature_knn,"{""k"": 50, ""min_share"": 0.3, ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,5,1.0,0.6453947368421054,0.6229954947622065,0.6677939789220042,0.46286184210526315,0.3398115950541293,0.3079368926969718,0.3716862974112868,0.536
Pf,feature_knn,"{""k"": 50, ""min_share"": 0.3, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.6639495798319328,0.6020382552412501,0.7258609044226155,0.6783613445378152,-0.04329760155619483,-0.14654773953986994,0.059952536427480274,0.055999999999999994
Pf,feature_knn,"{""k"": 50, ""min_share"": 0.6, ""target"": ""is_exported""}",correct calls per hidden gene,5,5,0.0,0.9223776223776223,0.8624117055417068,0.9823435392135379,0.9548251748251747,-0.691497267759565,-1.883252084938277,0.500257549419147,1.1880000000000002
Pf,feature_knn,"{""k"": 50, ""min_share"": 0.6, ""target"": ""pb_transferred_phenotype""}",correct calls per hidden gene,5,5,1.0,0.41118421052631576,0.3930901791898317,0.42927824186279984,0.024736842105263158,0.39629567698728824,0.3816167205098659,0.4109746334647106,0.5119999999999999
Pf,feature_knn,"{""k"": 50, ""min_share"": 0.6, ""target"": ""stage_enriched_derived""}",correct calls per hidden gene,5,5,0.0,0.5346218487394958,0.43349761516052165,0.63574608231847,0.570453781512605,-0.1006261212039076,-0.4442783977531155,0.24302615534530028,0.22600000000000003
Pf,geneset_hunt,"{""exclude"": ""is_exported"", ""min_cluster_size"": ""10, 25"", ""n_neighbors"": ""10, 30""}",F1 of the hidden members against the best cluster's other genes,5,5,1.0,0.23720202856920566,0.18546953749297238,0.288934519645439,0.035296212660657376,0.20931411855793963,0.1563297589761229,0.2622984781397564,54.108000000000004
Pf,geneset_hunt,"{""exclude"": ""is_exported"", ""min_cluster_size"": ""10, 25"", ""n_neighbors"": ""15, 50""}",F1 of the hidden members against the best cluster's other genes,5,5,1.0,0.22863770410464404,0.18806559202310116,0.2692098161861869,0.03579859631611363,0.20002635751207515,0.15922006759353566,0.24083264743061464,46.414
Pf,geneset_hunt,"{""exclude"": ""is_exported"", ""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""10, 30""}",F1 of the hidden members against the best cluster's other genes,5,5,1.0,0.2438799539610197,0.20388100959437067,0.2838788983276687,0.036443188998645175,0.21527994927029762,0.17377284377942537,0.25678705476116986,42.802
Pf,geneset_hunt,"{""exclude"": ""is_exported"", ""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""15, 50""}",F1 of the hidden members against the best cluster's other genes,5,5,1.0,0.24935851306699514,0.18949588419629418,0.3092211419376961,0.03692827447991977,0.2205602238911199,0.15818671477651627,0.28293373300572355,54.246
Pf,geneset_hunt,"{""exclude"": ""pb_transferred_phenotype"", ""min_cluster_size"": ""10, 25"", ""n_neighbors"": ""10, 30""}",F1 of the hidden members against the best cluster's other genes,5,5,1.0,0.4842567649069197,0.3966752471215471,0.5718382826922923,0.02635994347653812,0.47029684187561704,0.38038532166899097,0.5602083620822431,35.976
Pf,geneset_hunt,"{""exclude"": ""pb_transferred_phenotype"", ""min_cluster_size"": ""10, 25"", ""n_neighbors"": ""15, 50""}",F1 of the hidden members against the best cluster's other genes,5,5,1.0,0.48931942807905743,0.3891609921293635,0.5894778640287514,0.027058278993530378,0.4752443726335128,0.37339539839980757,0.577093346867218,39.064
Pf,geneset_hunt,"{""exclude"": ""pb_transferred_phenotype"", ""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""10, 30""}",F1 of the hidden members against the best cluster's other genes,5,5,1.0,0.43543976710945165,0.38900986197844745,0.48186967224045585,0.024796488629657977,0.4210899595147596,0.3736703729909683,0.4685095460385509,42.016
Pf,geneset_hunt,"{""exclude"": ""pb_transferred_phenotype"", ""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""15, 50""}",F1 of the hidden members against the best cluster's other genes,5,5,1.0,0.44322323334260305,0.41226611060348617,0.47418035608171993,0.025158406643206194,0.4288346006905338,0.39646445299191985,0.46120474838914777,45.05200000000001
Pf,geneset_hunt,"{""exclude"": ""stage_enriched_derived"", ""min_cluster_size"": ""10, 25"", ""n_neighbors"": ""10, 30""}",F1 of the hidden members against the best cluster's other genes,5,5,0.6,0.06958413554100887,0.039706179204550364,0.09946209187746738,0.007004212863820307,0.06297820265552781,0.03065959421322119,0.09529681109783443,36.379999999999995
Pf,geneset_hunt,"{""exclude"": ""stage_enriched_derived"", ""min_cluster_size"": ""10, 25"", ""n_neighbors"": ""15, 50""}",F1 of the hidden members against the best cluster's other genes,5,5,0.8,0.06080062491827197,0.03869981031580318,0.08290143952074075,0.005278435817644603,0.05580718646914272,0.03308896138800999,0.07852541155027545,45.944
Pf,geneset_hunt,"{""exclude"": ""stage_enriched_derived"", ""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""10, 30""}",F1 of the hidden members against the best cluster's other genes,5,5,0.8,0.07255313410152472,0.05197428262175112,0.09313198558129833,0.00779839778533827,0.06519667436766978,0.04003731964464253,0.09035602909069704,41.564
Pf,geneset_hunt,"{""exclude"": ""stage_enriched_derived"", ""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""15, 50""}",F1 of the hidden members against the best cluster's other genes,5,5,0.6,0.06375976056463861,0.04217915139465544,0.08534036973462178,0.007059008661834615,0.05709025381915117,0.03450585253741906,0.07967465510088328,43.428
Pf,holdout_search,"{""min_cluster_size"": ""10, 25"", ""n_neighbors"": ""10, 30"", ""selection"": ""eom, leaf"", ""target"": ""is_exported""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.9236557061385101,0.8952801676113332,0.952031244665687,0.905110695188595,0.14743979672433677,-0.046980953141137455,0.341860546589811,35.748000000000005
Pf,holdout_search,"{""min_cluster_size"": ""10, 25"", ""n_neighbors"": ""10, 30"", ""selection"": ""eom, leaf"", ""target"": ""pb_transferred_phenotype""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.5336797386942,0.5252188248604953,0.5421406525279048,0.5336250245977384,0.00011566566848969545,-0.00020547371062828198,0.00043680504760767287,36.822
Pf,holdout_search,"{""min_cluster_size"": ""10, 25"", ""n_neighbors"": ""10, 30"", ""selection"": ""eom, leaf"", ""target"": ""stage_enriched_derived""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.6394284389508569,0.5956315402874571,0.6832253376142566,0.6371511477758671,0.0068168567036536645,-0.012109771724039457,0.025743485131346784,35.071999999999996
Pf,holdout_search,"{""min_cluster_size"": ""10, 25"", ""n_neighbors"": ""15, 50"", ""selection"": ""eom, leaf"", ""target"": ""is_exported""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.9151874682142104,0.8705854099144198,0.959789526514001,0.8963294889842078,0.13446417282976109,-0.04263697124498533,0.3115653169045075,38.302
Pf,holdout_search,"{""min_cluster_size"": ""10, 25"", ""n_neighbors"": ""15, 50"", ""selection"": ""eom, leaf"", ""target"": ""pb_transferred_phenotype""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.534569883281602,0.5271139807869085,0.5420257857762956,0.53456354132382,1.3541237504283938e-05,-2.4055265083137772e-05,5.113774009170565e-05,38.778000000000006
Pf,holdout_search,"{""min_cluster_size"": ""10, 25"", ""n_neighbors"": ""15, 50"", ""selection"": ""eom, leaf"", ""target"": ""stage_enriched_derived""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.6394284389508568,0.595631540287457,0.6832253376142565,0.6371511477758672,0.0068168567036536645,-0.01210977172403946,0.02574348513134679,37.553999999999995
Pf,holdout_search,"{""min_cluster_size"": ""10, 25"", ""n_neighbors"": ""25, 100"", ""selection"": ""eom, leaf"", ""target"": ""is_exported""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.9168809845481942,0.8761204003653598,0.9576415687310287,0.8985431718480619,0.13365510055993846,-0.03976154961943895,0.30707175073931586,48.522
Pf,holdout_search,"{""min_cluster_size"": ""10, 25"", ""n_neighbors"": ""25, 100"", ""selection"": ""eom, leaf"", ""target"": ""pb_transferred_phenotype""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.5336929676905094,0.5269176855766531,0.5404682498043658,0.5337409264993729,-0.00010429146054159535,-0.0004485331196055068,0.00023995019852231613,49.077999999999996
Pf,holdout_search,"{""min_cluster_size"": ""10, 25"", ""n_neighbors"": ""25, 100"", ""selection"": ""eom, leaf"", ""target"": ""stage_enriched_derived""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.6394284389508567,0.5956315402874569,0.6832253376142564,0.6371511477758672,0.006816856703653666,-0.012109771724039459,0.02574348513134679,49.629999999999995
Pf,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""10, 30"", ""selection"": ""eom, leaf"", ""target"": ""is_exported""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.9193376446389708,0.8777226986165072,0.9609525906614345,0.8946822293587313,0.2258069451312152,0.006393307292565847,0.44522058296986455,42.827999999999996
Pf,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""10, 30"", ""selection"": ""eom, leaf"", ""target"": ""pb_transferred_phenotype""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.5332719393462023,0.5241617405376188,0.5423821381547859,0.5332367363112874,7.411507611952134e-05,-0.00013166136419421736,0.00027989151643326003,44.263999999999996
Pf,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""10, 30"", ""selection"": ""eom, leaf"", ""target"": ""stage_enriched_derived""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.5465134178516504,0.2565074162741036,0.8365194194291972,0.5358531970342159,0.01603622905568413,-0.011734161811334153,0.04380661992270241,44.944
Pf,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""15, 50"", ""selection"": ""eom, leaf"", ""target"": ""is_exported""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.9185102133837635,0.8759645051972456,0.9610559215702814,0.8936822177632946,0.22298168771580124,0.01257055374210847,0.433392821689494,46.878
Pf,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""15, 50"", ""selection"": ""eom, leaf"", ""target"": ""pb_transferred_phenotype""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.5339481497426453,0.526461340960489,0.5414349585248015,0.5341127827837676,-0.00035483552942450886,-0.001436505922342718,0.0007268348634937005,48.717999999999996
Pf,holdout_search,"{""min_cluster_size"": ""20, 50"", ""n_neighbors"": ""15, 50"", ""selection"": ""eom, leaf"", ""target"": ""stage_enriched_derived""}",F1 of hidden genes in the cluster chosen for their label on known genes,5,5,0.0,0.6414429433827664,0.5951878482699173,0.6876980384956155,0.6391656522077771,0.006816856703653333,-0.012109771724039795,0.02574348513134646,46.456
